id_indicador;id_estado;id_curso;qt_ing_fem;qt_ing_masc;qt_mat_fem;qt_mat_masc;qt_conc_fem;qt_conc_masc
35923;13;11;0;1;0;1;0;0
35924;13;5;1;0;2;1;2;1
35925;13;24;0;0;1;1;0;0
35926;13;8;0;0;0;2;0;0
35927;13;1;0;0;0;1;0;0
35928;13;11;0;2;0;2;0;0
35929;13;7;0;0;0;1;0;1
35930;13;5;5;17;7;21;0;3
35931;13;13;0;4;0;5;0;0
35932;13;1;1;5;1;6;0;1
35933;13;30;1;1;0;1;0;0
35934;13;13;1;0;1;0;0;0
35935;13;5;0;2;1;3;0;0
35936;13;2;0;0;0;1;0;1
35937;13;7;0;0;0;2;0;0
35938;13;5;1;4;3;5;0;1
35939;13;1;0;1;0;1;0;0
35940;13;5;8;16;13;31;2;10
35941;13;1;1;2;3;3;1;1
35942;13;5;1;3;1;2;0;0
35943;13;1;0;0;0;2;0;1
35944;13;5;0;1;1;6;1;4
35945;13;1;1;0;1;2;1;0
35946;13;5;2;0;3;2;1;1
35947;13;9;0;0;0;1;0;0
35948;13;1;1;0;1;0;0;0
35949;13;11;0;1;0;2;0;0
35950;13;5;3;5;3;6;0;0
35951;13;2;0;1;0;1;0;0
35952;13;1;3;4;3;4;0;0
35953;13;11;0;1;0;1;0;0
35954;13;5;3;10;2;15;0;3
35955;13;2;0;1;0;1;0;0
35956;13;24;0;1;0;1;0;0
35957;13;8;0;3;0;2;0;0
35958;13;13;3;2;2;2;0;0
35959;13;1;1;1;1;1;0;0
35960;13;7;0;1;0;1;0;0
35961;13;5;2;3;1;2;0;0
35962;13;20;1;0;1;0;0;0
35963;13;5;10;6;5;3;0;0
35964;13;9;4;0;2;0;0;0
35965;13;13;1;0;1;0;0;0
35966;13;20;2;2;0;1;0;0
35967;13;1;0;0;0;1;0;0
35968;13;5;1;0;3;4;1;1
35969;13;24;0;0;0;1;0;0
35970;13;13;0;0;0;2;0;0
35971;13;7;1;0;1;2;0;0
35972;13;5;0;0;0;2;0;0
35973;13;20;0;0;0;1;0;0
35974;13;7;0;0;0;1;0;0
35975;13;5;0;1;0;4;0;1
35976;13;1;1;1;1;1;0;0
35977;13;5;1;12;1;12;0;0
35978;13;8;1;3;2;3;0;0
35979;13;32;2;7;1;6;0;0
35980;13;5;0;3;0;3;0;0
35981;13;5;93;399;116;534;11;66
35982;13;24;10;103;7;69;0;0
35983;13;8;9;57;9;121;1;21
35984;13;1;39;120;58;203;6;46
35985;13;5;10;22;14;35;1;10
35986;13;2;0;1;0;2;0;0
35987;13;9;2;2;2;7;0;0
35988;13;13;3;5;4;7;0;0
35989;13;1;3;11;5;15;1;2
35990;13;20;2;5;1;5;0;2
35991;13;7;0;3;0;5;0;1
35992;13;30;0;1;1;1;0;0
35993;13;5;0;3;1;6;0;2
35994;13;9;1;5;1;5;0;0
35995;13;1;0;1;1;2;1;1
35996;13;20;0;0;0;1;0;0
35997;13;11;0;2;0;3;0;1
35998;13;7;0;0;1;0;0;0
35999;13;30;0;0;1;0;0;0
36000;13;5;7;19;9;28;4;2
36001;13;2;1;1;2;2;0;0
36002;13;24;1;3;1;4;0;0
36003;13;10;1;0;1;0;0;0
36004;13;8;0;1;0;1;0;1
36005;13;13;1;3;2;4;0;0
36006;13;1;1;9;2;7;0;1
36007;13;20;2;2;3;5;0;1
36008;13;11;2;3;2;4;0;0
36009;13;7;0;2;0;3;0;0
36010;13;5;15;75;28;99;5;12
36011;13;9;1;9;1;7;0;0
36012;13;10;0;1;0;2;0;0
36013;13;13;1;15;4;18;0;0
36014;13;1;9;20;11;22;3;4
36015;13;20;1;4;1;10;0;2
36016;13;11;0;2;0;2;0;0
36017;13;7;2;5;2;7;0;0
36018;13;30;1;2;0;1;0;0
36019;13;5;2;15;7;30;3;7
36020;13;24;1;1;3;4;0;0
36021;13;1;0;1;2;6;1;2
36022;13;20;0;0;0;1;0;0
36023;13;11;0;4;1;4;1;1
36024;13;5;8;7;8;16;1;4
36025;13;2;0;0;2;1;1;0
36026;13;24;1;5;1;6;0;0
36027;13;10;0;1;0;1;0;0
36028;13;8;0;1;0;1;0;0
36029;13;13;0;1;0;1;0;0
36030;13;1;2;8;2;13;0;1
36031;13;20;0;2;0;4;0;1
36032;13;7;0;0;0;1;0;1
36033;13;5;5;12;14;37;4;9
36034;13;24;1;1;4;26;2;5
36035;13;8;1;1;1;9;0;3
36036;13;1;2;8;6;13;2;2
36037;13;21;0;0;0;1;0;1
36038;13;20;0;2;0;4;0;1
36039;13;11;0;3;0;7;0;2
36040;13;7;1;5;5;16;0;3
36041;13;30;0;0;1;0;1;0
36042;13;5;0;0;0;6;0;3
36043;13;5;7;10;5;15;0;2
36044;13;2;0;2;0;1;0;0
36045;13;13;2;2;2;5;0;1
36046;13;1;4;9;1;5;0;1
36047;13;20;0;0;0;3;0;1
36048;13;30;1;0;1;0;0;0
36049;13;5;2;6;5;21;0;5
36050;13;2;0;1;0;3;0;2
36051;13;1;1;1;4;5;1;2
36052;13;20;0;1;0;3;0;1
36053;13;11;0;0;1;4;0;3
36054;13;7;0;1;0;3;0;1
36055;13;30;0;0;0;1;0;0
36056;13;5;0;2;0;3;0;1
36057;13;13;1;2;1;2;0;0
36058;13;5;1;3;3;3;2;2
36059;13;9;0;1;0;1;0;0
36060;13;8;0;1;0;1;0;0
36061;13;13;0;1;0;3;0;0
36062;13;1;0;3;0;1;0;0
36063;13;20;0;1;0;1;0;0
36064;13;5;3;5;8;10;0;3
36065;13;9;1;4;2;4;0;0
36066;13;1;0;0;1;3;0;2
36067;13;11;0;0;0;2;0;1
36068;13;7;0;1;0;1;0;0
36069;13;30;1;0;1;0;0;0
36070;13;5;3;6;3;8;0;0
36071;13;24;0;1;0;1;0;0
36072;13;13;1;7;0;8;0;0
36073;13;1;0;1;1;2;0;1
36074;13;7;0;2;0;1;0;0
36075;13;5;0;2;0;2;0;0
36076;13;9;1;0;1;0;0;0
36077;13;1;0;1;0;1;0;0
36078;13;7;0;0;0;1;0;0
36079;13;8;0;1;0;1;0;0
36080;13;11;0;1;0;1;0;0
36081;13;30;0;0;0;1;0;0
36082;13;5;444;1410;332;1176;8;39
36083;13;16;49;248;26;189;0;0
36084;13;1;258;539;175;410;2;2
36085;13;5;0;0;1;9;0;0
36086;13;24;0;0;1;1;0;0
36087;13;8;0;0;4;1;0;0
36088;13;20;0;0;0;2;0;0
36089;13;7;0;1;0;2;0;0
36090;13;1;0;0;0;1;0;1
36091;13;5;4;23;10;28;4;5
36092;13;2;1;0;4;0;2;0
36093;13;1;2;2;0;5;0;2
36094;13;20;0;2;0;2;0;0
36095;13;11;1;0;2;3;0;0
36096;13;30;0;0;0;1;0;0
36097;13;5;0;1;0;1;0;0
36098;13;8;0;2;1;3;0;0
36099;13;32;3;9;3;6;0;0
36100;13;8;0;8;2;15;0;2
36101;13;32;2;10;2;7;0;0
36102;13;24;0;2;0;2;0;0
36103;13;5;0;4;0;2;0;0
36104;13;9;1;1;1;0;0;0
36105;13;1;1;0;1;0;0;0
36106;13;5;0;0;0;1;0;0
36107;13;5;1;3;1;2;0;0
36108;13;13;0;2;0;1;0;0
36109;13;5;0;3;0;1;0;0
36110;13;13;0;1;0;1;0;0
36111;13;8;1;3;3;11;0;2
36112;13;32;4;19;2;15;0;1
36113;13;5;0;2;0;1;0;0
36114;13;9;0;2;0;2;0;0
36115;13;13;0;1;0;1;0;0
36116;13;8;0;0;0;2;0;1
36117;13;32;4;7;2;4;0;0
36118;13;5;35;136;120;460;29;71
36119;13;30;21;32;37;79;7;19
36120;13;8;2;4;3;17;0;0
36121;13;32;8;24;7;21;0;3
36122;13;5;2;7;0;5;0;0
36123;13;1;1;3;0;3;0;0
36124;13;30;1;0;1;0;0;0
36125;13;5;2;9;3;10;2;1
36126;13;2;0;0;0;1;0;0
36127;13;24;0;1;0;1;0;0
36128;13;13;0;0;0;1;0;0
36129;13;1;0;0;0;1;0;0
36130;13;20;0;1;0;1;0;0
36131;13;7;0;0;0;1;0;1
36132;13;30;0;2;0;2;0;1
36133;13;5;1;3;1;4;0;0
36134;13;13;0;5;0;3;0;0
36135;13;1;0;3;0;2;0;1
36136;13;5;0;5;0;5;0;0
36137;13;7;0;1;0;2;0;0
36138;13;30;1;1;1;1;0;0
36139;13;8;0;1;3;8;0;1
36140;13;32;3;16;2;14;0;3
36141;13;5;2;7;3;8;0;1
36142;13;13;1;1;0;2;0;0
36143;13;20;0;1;0;2;0;0
36144;13;35;0;0;1;0;0;0
36145;13;5;2;2;2;2;0;0
36146;13;13;0;2;0;2;0;0
36147;13;1;0;1;0;1;0;0
36148;13;20;0;1;0;1;0;0
36149;13;5;0;2;0;3;0;0
36150;13;5;0;5;0;3;0;0
36151;13;24;0;1;1;2;1;0
36152;13;1;0;1;0;2;0;0
36153;13;30;0;0;2;1;0;0
36154;13;5;0;1;0;1;0;0
36155;13;8;1;1;2;3;0;0
36156;13;32;6;8;4;7;0;2
36157;13;8;1;1;2;1;1;0
36158;13;32;3;3;2;2;0;1
36159;13;8;0;3;2;8;0;1
36160;13;32;4;12;4;6;0;0
36161;13;30;0;0;1;0;0;0
36162;13;5;5;25;5;31;1;8
36163;13;1;55;128;103;308;18;46
36164;13;8;5;15;6;36;2;2
36165;13;32;18;25;13;20;1;1
36166;13;5;5;12;3;4;0;1
36167;13;9;1;1;0;3;0;0
36168;13;13;1;3;0;2;0;0
36169;13;1;3;3;0;4;0;0
36170;13;20;0;0;0;1;0;0
36171;13;1;0;1;0;1;0;0
36172;13;5;0;2;0;2;0;0
36173;13;8;1;1;1;1;0;0
36174;13;13;1;2;1;4;0;0
36175;13;1;1;0;1;1;0;1
36176;13;20;0;0;0;1;0;0
36177;13;5;2;1;1;4;0;3
36178;13;8;0;1;0;1;0;0
36179;13;20;1;0;1;0;0;0
36180;13;11;0;0;0;1;0;0
36181;13;7;0;2;0;3;0;0
36182;13;30;0;0;0;1;0;0
36183;13;5;2;5;1;6;0;1
36184;13;13;2;4;2;7;0;1
36185;13;1;3;7;1;5;0;0
36186;13;5;0;1;0;1;0;0
36187;13;5;4;8;3;8;1;2
36188;13;24;0;2;0;1;0;0
36189;13;13;0;2;0;5;0;0
36190;13;1;0;8;0;5;0;0
36191;13;20;0;3;0;2;0;0
36192;13;5;0;1;0;1;0;0
36193;13;1;0;1;0;1;0;0
36194;13;5;2;11;3;18;0;2
36195;13;24;0;2;0;2;0;0
36196;13;8;0;1;0;1;0;0
36197;13;13;0;2;0;3;0;0
36198;13;1;0;6;0;8;0;1
36199;13;20;0;0;0;1;0;0
36200;13;11;0;1;0;1;0;0
36201;13;5;1;1;2;1;0;0
36202;13;11;0;1;0;1;0;0
36203;13;35;0;0;0;1;0;0
36204;13;5;1;0;1;0;0;0
36205;13;5;0;2;3;23;0;1
36206;13;13;0;3;0;3;0;0
36207;13;1;0;0;1;3;0;0
36208;13;5;12;61;13;93;1;5
36209;13;8;3;44;15;118;1;7
36210;13;7;3;19;10;63;2;7
36211;13;5;21;81;56;234;5;21
36212;13;24;11;49;11;81;1;9
36213;13;5;6;45;14;72;7;30
36214;13;8;0;6;4;36;0;1
36215;13;32;16;32;13;26;0;0
36216;13;5;6;24;11;42;0;3
36217;13;7;0;3;3;4;0;0
36218;13;5;2;19;4;27;2;3
36219;13;2;1;1;0;1;0;0
36220;13;9;1;5;3;5;0;0
36221;13;33;0;1;1;1;0;0
36222;13;13;1;6;2;7;0;0
36223;13;1;1;2;1;4;0;0
36224;13;7;0;1;0;2;0;1
36225;13;5;29;110;25;115;2;16
36226;13;9;5;22;4;20;0;0
36227;13;8;1;10;1;8;0;0
36228;13;13;7;16;7;24;0;1
36229;13;1;6;15;4;18;0;0
36230;13;20;0;5;1;5;0;0
36231;13;7;2;6;1;10;0;0
36232;13;30;0;1;0;2;0;1
36233;13;5;6;20;5;19;0;3
36234;13;1;2;2;1;1;0;0
36235;13;20;0;1;0;1;0;0
36236;13;11;1;0;0;1;0;0
36237;13;5;2;18;3;25;2;0
36238;13;2;0;1;0;1;0;0
36239;13;24;1;3;1;5;0;0
36240;13;8;1;1;0;4;0;0
36241;13;13;0;5;3;6;0;0
36242;13;1;2;6;2;6;1;1
36243;13;20;0;2;0;1;0;0
36244;13;11;0;0;0;1;0;0
36245;13;7;0;1;0;1;0;0
36246;13;5;0;0;1;2;0;0
36247;13;8;0;0;0;1;0;0
36248;13;5;2;7;3;12;0;2
36249;13;24;0;4;4;17;2;4
36250;13;8;0;4;1;12;1;4
36251;13;1;3;1;5;4;0;1
36252;13;20;0;0;0;1;0;1
36253;13;11;0;0;0;1;0;1
36254;13;7;0;0;1;4;1;3
36255;13;5;0;0;0;1;0;1
36256;13;5;4;20;7;25;2;2
36257;13;13;0;10;0;13;0;3
36258;13;1;5;5;3;4;0;0
36259;13;20;0;2;0;1;0;0
36260;13;30;0;1;0;1;0;1
36261;13;5;1;1;1;3;0;0
36262;13;2;0;0;0;1;0;1
36263;13;1;0;1;0;1;0;0
36264;13;11;0;1;0;1;0;0
36265;13;7;0;1;0;1;0;0
36266;13;13;0;0;0;1;0;0
36267;13;5;0;1;0;2;0;1
36268;13;1;0;0;0;2;0;2
36269;13;5;0;0;2;7;0;3
36270;13;13;1;7;2;28;0;2
36271;13;1;0;1;0;2;0;1
36272;13;20;0;2;0;4;0;0
36273;13;7;1;0;1;1;0;0
36274;13;13;0;0;0;1;0;1
36275;13;5;1;0;2;0;1;0
36276;13;2;0;0;0;1;0;0
36277;13;13;1;1;1;1;0;0
36278;13;7;0;2;0;2;0;0
36279;13;5;4;23;9;37;1;5
36280;13;2;0;0;1;0;0;0
36281;13;24;0;3;0;3;0;0
36282;13;8;1;3;2;6;0;0
36283;13;13;1;6;3;7;0;0
36284;13;1;3;2;4;8;0;1
36285;13;20;0;3;0;5;0;1
36286;13;7;0;3;0;1;0;0
36287;13;5;1;5;1;5;0;0
36288;13;5;2;7;1;10;0;2
36289;13;2;0;1;0;1;0;0
36290;13;24;0;2;0;3;0;0
36291;13;13;1;3;1;4;0;0
36292;13;1;2;1;1;3;0;2
36293;13;20;0;0;0;1;0;0
36294;13;5;0;0;0;3;0;2
36295;13;2;1;0;1;0;0;0
36296;13;13;0;1;0;1;0;0
36297;13;1;0;2;0;1;0;0
36298;13;5;1;0;1;0;0;0
36299;13;20;0;1;0;1;0;0
36300;13;5;0;0;0;3;0;0
36301;13;24;0;1;1;1;0;0
36302;13;30;0;0;0;1;0;0
36303;13;5;1;1;1;4;0;2
36304;13;24;0;2;0;2;0;0
36305;13;13;0;0;0;5;0;0
36306;13;7;0;0;0;1;0;0
36307;13;5;6;6;3;10;0;3
36308;13;1;0;1;0;1;0;0
36309;13;11;0;0;1;0;0;0
36310;13;30;0;0;0;1;0;1
36311;13;30;0;0;0;2;0;2
36312;13;8;4;2;6;14;1;4
36313;13;32;5;14;2;8;0;1
36314;13;13;0;1;0;2;0;0
36315;13;30;0;0;0;1;0;0
36316;13;5;0;2;0;6;0;2
36317;13;13;0;0;0;2;0;1
36318;13;5;3;1;3;1;0;0
36319;13;5;0;1;0;2;0;0
36320;13;8;1;0;0;1;0;0
36321;13;35;1;1;1;1;0;0
36322;13;5;1;1;1;2;0;0
36323;13;13;0;1;0;1;0;0
36324;13;8;1;1;3;8;0;1
36325;13;32;9;16;7;9;0;0
36326;13;5;2;3;0;5;0;2
36327;13;24;0;1;0;3;0;0
36328;13;5;1;5;1;3;0;0
36329;13;24;1;4;3;6;0;1
36330;13;8;2;0;2;1;0;0
36331;13;1;2;1;2;0;0;0
36332;13;11;0;3;0;3;0;0
36333;13;5;1;2;1;7;0;0
36334;13;13;0;1;0;4;0;1
36335;13;1;0;2;1;1;1;0
36336;13;13;0;1;0;1;0;0
36337;13;1;1;0;1;0;0;0
36338;13;5;0;1;0;1;0;0
36339;13;24;0;1;0;1;0;0
36340;13;1;0;1;0;1;0;0
36341;13;8;0;1;0;1;0;0
36342;13;32;0;6;0;3;0;1
36343;13;8;1;7;6;27;0;2
36344;13;32;5;21;5;15;0;0
36345;13;5;0;0;0;4;0;0
36346;13;24;0;0;0;1;0;0
36347;13;8;1;0;1;0;0;0
36348;13;1;1;1;1;2;0;0
36349;13;20;0;1;0;1;0;0
36350;13;5;2;6;0;2;0;0
36351;13;5;1;2;1;4;0;0
36352;13;2;0;1;0;1;0;0
36353;13;1;0;0;0;1;0;0
36354;13;5;0;2;0;1;0;0
36355;13;13;0;1;0;1;0;0
36356;13;7;0;0;1;0;0;0
36357;13;8;1;6;5;15;0;2
36358;13;32;11;18;7;14;0;3
36359;13;5;0;3;0;5;0;2
36360;13;9;0;0;0;4;0;0
36361;13;13;0;1;0;1;0;0
36362;13;1;1;1;1;1;0;0
36363;13;7;0;0;0;2;0;1
36364;13;5;0;2;0;6;0;3
36365;13;9;1;0;1;0;0;0
36366;13;13;0;0;0;1;0;0
36367;13;1;0;0;1;0;0;0
36368;13;7;0;2;0;1;0;0
36369;13;5;0;0;0;1;0;0
36370;13;5;1;1;1;7;0;2
36371;13;24;0;1;0;1;0;0
36372;13;8;0;0;0;2;0;0
36373;13;1;0;1;0;2;0;1
36374;13;20;0;0;0;1;0;0
36375;13;7;0;1;0;1;0;0
36376;13;5;1;6;4;13;0;0
36377;13;11;0;3;0;3;0;0
36378;13;5;3;12;1;12;0;2
36379;13;13;1;3;1;4;0;2
36380;13;1;1;1;1;2;0;0
36381;13;20;0;2;0;1;0;0
36382;13;5;0;1;0;4;0;0
36383;13;13;0;0;1;1;0;0
36384;13;5;0;3;0;3;0;0
36385;13;5;2;3;3;3;0;0
36386;13;24;1;1;1;1;0;0
36387;13;8;0;0;0;1;0;0
36388;13;13;0;2;0;2;0;0
36389;13;1;0;0;0;1;0;0
36390;13;20;0;0;0;1;0;0
36391;13;5;1;0;1;0;0;0
36392;13;8;4;11;3;20;0;0
36393;13;32;14;26;13;22;0;0
36394;13;5;1;0;0;1;0;0
36395;13;5;2;1;1;2;0;0
36396;13;9;0;2;0;2;0;0
36397;13;13;0;2;1;3;0;0
36398;13;1;0;1;0;2;0;0
36399;13;20;0;1;0;2;0;0
36400;13;1;1;1;1;0;0;0
36401;13;5;4;9;4;16;0;7
36402;13;24;0;2;1;2;0;0
36403;13;8;0;0;1;1;1;0
36404;13;13;1;0;1;2;0;2
36405;13;1;1;4;0;4;0;0
36406;13;20;0;2;0;2;0;0
36407;13;5;4;14;3;13;0;3
36408;13;13;5;8;3;7;0;0
36409;13;1;3;6;3;4;0;0
36410;13;20;0;1;0;1;0;0
36411;13;30;0;1;0;2;0;0
36412;13;1;0;1;0;1;0;0
36413;13;11;0;0;1;0;0;0
36414;13;5;1;0;1;0;0;0
36415;13;5;1;1;1;2;0;1
36416;13;1;2;2;0;3;0;0
36417;13;20;0;1;0;1;0;0
36418;13;7;0;0;0;2;0;0
36419;13;5;0;1;0;1;0;0
36420;13;9;0;0;0;1;0;0
36421;13;1;0;1;0;1;0;0
36422;13;5;2;8;4;9;0;0
36423;13;8;0;0;0;2;0;0
36424;13;1;1;0;1;0;0;0
36425;13;7;0;1;0;1;0;0
36426;13;5;0;0;0;1;0;1
36427;13;5;0;0;0;1;0;0
36428;13;24;0;1;1;0;0;0
36429;13;24;0;1;0;1;0;0
36430;13;8;0;0;0;1;0;0
36431;13;5;0;0;0;1;0;0
36432;13;5;0;1;0;1;0;0
36433;13;24;0;0;1;2;0;0
36434;13;1;0;1;0;1;0;0
36435;13;30;0;0;1;0;0;0
36436;13;35;1;0;1;0;0;0
36437;13;13;1;1;1;1;0;0
36438;13;30;0;0;0;1;0;0
36439;13;8;0;1;3;8;0;2
36440;13;32;2;4;2;4;0;1
36441;13;1;0;0;0;1;0;0
36442;13;8;2;6;7;32;0;1
36443;13;32;12;34;7;29;0;2
36444;13;5;3;5;3;3;0;0
36445;13;24;0;1;0;1;0;0
36446;13;8;0;1;0;1;0;0
36447;13;1;0;1;0;1;0;0
36448;13;30;0;2;0;2;0;0
36449;13;5;18;53;18;68;2;8
36450;13;9;1;8;3;8;0;0
36451;13;10;0;1;0;2;0;0
36452;13;8;0;2;0;2;0;0
36453;13;13;3;23;2;23;0;1
36454;13;1;4;12;2;6;0;1
36455;13;20;0;1;0;4;0;1
36456;13;11;0;2;0;1;0;0
36457;13;7;0;0;0;2;0;0
36458;13;5;1;2;0;1;0;0
36459;13;24;1;4;1;2;0;0
36460;13;5;0;3;3;9;3;2
36461;13;24;2;2;1;3;0;0
36462;13;8;0;0;0;1;0;1
36463;13;1;2;1;2;3;0;0
36464;13;21;0;0;0;1;0;1
36465;13;20;0;0;0;1;0;1
36466;13;11;0;1;1;2;1;0
36467;13;7;1;1;2;4;0;0
36468;13;5;0;5;0;7;0;1
36469;13;2;0;0;0;1;0;1
36470;13;24;0;0;0;2;0;0
36471;13;13;0;0;0;2;0;1
36472;13;20;0;0;0;2;0;0
36473;13;11;0;0;0;1;0;0
36474;13;7;0;1;0;1;0;0
36475;13;5;0;0;0;1;0;1
36476;13;5;1;5;2;6;1;1
36477;13;13;0;1;0;4;0;1
36478;13;1;0;1;1;1;0;0
36479;13;30;0;1;0;1;0;0
36480;13;5;1;0;1;0;0;0
36481;13;2;0;1;0;1;0;0
36482;13;5;0;0;0;2;0;1
36483;13;24;2;9;2;9;0;0
36484;13;13;5;17;7;16;0;0
36485;13;1;5;18;5;13;0;0
36486;13;20;0;4;0;4;0;0
36487;13;11;0;3;0;3;0;0
36488;13;7;3;7;2;6;0;0
36489;13;30;0;1;0;1;0;0
36490;13;5;0;1;0;1;0;1
36491;13;13;0;1;0;2;0;0
36492;13;5;0;2;0;2;0;0
36493;13;13;0;1;0;1;0;0
36494;13;1;0;1;0;1;0;0
36495;13;5;4;7;4;10;1;1
36496;13;24;0;1;0;1;0;0
36497;13;8;0;0;0;2;0;0
36498;13;13;0;1;0;3;0;0
36499;13;1;0;2;1;3;0;0
36500;13;5;3;6;4;7;1;3
36501;13;24;0;1;0;1;0;0
36502;13;13;0;1;0;1;0;0
36503;13;1;0;0;1;0;0;0
36504;13;7;1;2;0;2;0;0
36505;13;5;1;1;1;1;0;0
36506;13;24;0;1;0;1;0;0
36507;13;7;0;0;0;1;0;0
36508;13;24;0;0;0;1;0;0
36509;13;11;0;0;0;1;0;0
36510;13;5;0;0;1;1;0;0
36511;13;8;0;7;3;8;0;0
36512;13;32;2;1;2;1;0;0
36513;13;5;0;1;0;1;0;0
36514;13;9;0;1;0;1;0;0
36515;13;13;0;1;0;1;0;0
36516;13;5;2;5;2;6;0;0
36517;13;20;0;1;0;1;0;0
36518;13;8;2;1;5;10;0;2
36519;13;32;10;17;5;17;1;1
36520;13;5;4;5;7;13;1;4
36521;13;24;0;3;0;2;0;0
36522;13;8;1;0;1;1;0;0
36523;13;1;0;7;2;5;2;0
36524;13;20;0;1;0;1;0;0
36525;13;11;0;1;0;1;0;0
36526;13;7;0;0;0;1;0;0
36527;13;5;1;5;6;7;1;0
36528;13;24;0;0;0;2;0;0
36529;13;8;0;2;1;2;1;0
36530;13;1;0;3;1;1;0;0
36531;13;20;0;0;1;1;0;0
36532;13;11;0;2;0;2;0;0
36533;13;7;0;2;0;2;0;0
36534;13;30;0;1;1;1;0;0
36535;13;5;1;3;2;2;0;0
36536;13;13;0;0;1;0;0;0
36537;13;20;0;1;0;1;0;0
36538;13;5;0;3;0;2;0;0
36539;13;9;0;1;0;1;0;0
36540;13;1;0;1;0;1;0;0
36541;13;30;0;1;0;1;0;0
36542;13;5;0;14;3;12;1;0
36543;13;2;0;2;0;2;0;0
36544;13;24;0;2;0;2;0;0
36545;13;13;0;3;0;1;0;0
36546;13;1;0;2;2;3;0;0
36547;13;7;0;0;1;0;1;0
36548;13;5;0;2;0;2;0;0
36549;13;1;0;0;0;1;0;0
36550;13;1;0;1;0;1;0;0
36551;13;8;3;5;4;17;0;3
36552;13;32;4;13;3;8;0;1
36553;13;5;0;0;0;1;0;1
36554;13;5;0;2;0;3;0;1
36555;13;9;0;1;0;1;0;0
36556;13;13;0;3;0;1;0;0
36557;13;20;0;0;0;2;0;0
36558;13;1;0;1;0;1;0;0
36559;13;8;0;4;0;10;0;1
36560;13;32;3;13;3;12;1;1
36561;13;8;0;12;7;20;1;3
36562;13;32;13;27;11;19;1;1
36563;13;5;1;9;1;7;0;2
36564;13;9;1;4;1;0;0;0
36565;13;13;0;1;1;2;0;0
36566;13;1;0;2;1;1;0;0
36567;13;20;1;0;1;0;0;0
36568;13;7;0;0;0;1;0;1
36569;13;5;1;4;0;4;0;0
36570;13;9;1;0;1;0;0;0
36571;13;8;0;1;0;1;0;0
36572;13;13;0;2;0;5;0;0
36573;13;1;3;2;2;1;0;0
36574;13;20;0;2;0;2;0;0
36575;13;11;0;2;0;2;0;0
36576;13;5;1;8;1;8;0;1
36577;13;24;1;3;1;2;0;0
36578;13;1;1;2;3;1;1;1
36579;13;20;0;1;0;1;0;0
36580;13;11;0;2;0;1;0;0
36581;13;5;0;1;1;6;1;2
36582;13;24;0;0;0;6;0;4
36583;13;1;0;0;0;2;0;0
36584;13;20;0;1;0;2;0;0
36585;13;11;0;0;0;1;0;0
36586;13;5;1;9;0;10;0;1
36587;13;24;0;1;0;3;0;1
36588;13;13;0;0;0;2;0;1
36589;13;1;3;2;4;4;0;0
36590;13;20;0;1;0;1;0;0
36591;13;11;0;1;0;1;0;0
36592;13;30;0;1;0;1;0;0
36593;13;13;0;1;0;1;0;0
36594;13;1;0;0;0;1;0;0
36595;13;5;2;4;4;8;1;0
36596;13;24;0;1;0;1;0;0
36597;13;8;0;0;0;1;0;0
36598;13;13;0;1;0;3;0;0
36599;13;1;1;1;1;1;0;0
36600;13;11;0;0;0;1;0;1
36601;13;5;0;0;0;1;0;0
36602;13;8;1;0;1;1;0;0
36603;13;32;5;16;3;14;0;4
36604;13;5;2;2;1;3;0;0
36605;13;4;11;67;17;108;0;0
36606;13;8;2;10;6;28;0;5
36607;13;32;17;37;10;33;0;6
36608;13;5;0;3;2;9;0;2
36609;13;1;0;1;0;1;0;0
36610;13;7;0;2;0;3;0;0
36611;13;5;8;28;7;24;1;3
36612;13;9;1;2;0;1;0;0
36613;13;13;0;4;0;5;0;0
36614;13;20;0;3;0;4;0;1
36615;13;11;0;1;0;1;0;0
36616;13;7;1;0;0;1;0;0
36617;13;5;0;1;0;1;0;0
36618;13;5;0;2;1;1;0;0
36619;13;1;0;1;0;2;0;1
36620;13;5;2;5;2;5;0;0
36621;13;13;0;2;0;4;0;0
36622;13;1;1;1;1;0;0;0
36623;13;20;0;1;0;1;0;0
36624;13;5;1;2;1;4;0;1
36625;13;5;0;0;1;0;0;0
36626;13;5;1;2;1;5;0;2
36627;13;24;0;0;0;1;0;0
36628;13;13;1;2;1;4;0;0
36629;13;1;1;2;2;2;0;1
36630;13;5;0;1;0;3;0;3
36631;13;30;0;0;0;1;0;1
36632;13;5;2;8;1;13;0;0
36633;13;8;0;0;1;3;0;0
36634;13;13;1;0;1;0;0;0
36635;13;1;0;2;1;2;0;0
36636;13;11;0;1;0;1;0;0
36637;13;5;0;0;1;0;1;0
36638;13;5;1;0;1;0;0;0
36639;13;8;7;48;13;126;1;13
36640;13;5;0;0;1;5;1;3
36641;13;7;9;42;28;112;3;11
36642;13;8;2;10;9;34;0;4
36643;13;32;6;35;6;26;0;1
36644;13;5;0;4;0;6;0;1
36645;13;24;0;0;1;0;0;0
36646;13;8;0;0;0;1;0;1
36647;13;13;0;1;0;1;0;0
36648;13;1;0;1;1;1;0;0
36649;13;11;0;0;0;2;0;0
36650;13;7;0;2;0;1;0;0
36651;13;5;0;3;1;2;0;1
36652;13;20;1;0;1;0;0;0
36653;13;7;0;3;0;2;0;0
36654;13;11;1;1;1;0;0;0
36655;13;5;0;0;0;1;0;0
